Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
16,2,2.0,23,2,5.1018,11.3088,0.9876,0.9959,0.9963,0.0416342938
16,2,2.0,24,0,0.104,0.3589,1.0134,1.0136,1.0136,0.0017298435
16,2,2.0,24,1,-0.4497,-0.4172,1.0412,1.0405,1.0405,-0.0026578903
16,2,2.0,24,2,5.113,11.3379,0.9863,0.9946,0.995,0.0418241455
16,2,2.0,25,0,0.1145,0.3505,1.0092,1.0094,1.0094,0.0017801447
16,2,2.0,25,1,-0.4669,-0.4243,1.0443,1.0435,1.0435,-0.0027347596
16,2,2.0,25,2,5.154,11.3893,0.9822,0.9905,0.991,0.0422885439
16,2,2.0,26,0,0.1215,0.3462,1.0051,1.0053,1.0053,0.001818646
16,2,2.0,26,1,-0.4777,-0.4294,1.0451,1.0443,1.0443,-0.0027879658
16,2,2.0,26,2,5.1773,11.4164,0.9807,0.9891,0.9895,0.0425231982
16,2,2.0,27,0,0.1357,0.3355,1.0,1.0002,1.0002,0.0018868732
16,2,2.0,27,1,-0.5012,-0.44,1.0463,1.0455,1.0455,-0.0029021951
16,2,2.0,27,2,5.221,11.4821,0.9762,0.9847,0.9851,0.0430697747
16,2,2.0,28,0,0.1415,0.3286,1.0006,1.0008,1.0008,0.0019043091
16,2,2.0,28,1,-0.5133,-0.4443,1.0455,1.0447,1.0447,-0.00296227
16,2,2.0,28,2,5.2388,11.5281,0.9726,0.9811,0.9815,0.0434213026
16,2,2.0,29,0,0.1406,0.3308,1.0009,1.0011,1.0011,0.0019010327
16,2,2.0,29,1,-0.5117,-0.4446,1.0423,1.0414,1.0414,-0.0029654131
16,2,2.0,29,2,5.2263,11.5174,0.9741,0.9826,0.983,0.0432877669
16,2,2.0,30,0,0.1442,0.3303,0.9935,0.9938,0.9938,0.0019385956
16,2,2.0,30,1,-0.5139,-0.4458,1.0481,1.0473,1.0472,-0.0029626866
16,2,2.0,30,2,5.2562,11.5171,0.9743,0.9828,0.9832,0.0433959944
16,2,2.0,31,0,0.1492,0.3264,0.9918,0.992,0.992,0.0019624211
16,2,2.0,31,1,-0.5222,-0.4494,1.0489,1.048,1.048,-0.0030017825
16,2,2.0,31,2,5.2726,11.5406,0.9726,0.9811,0.9815,0.0435988417
16,2,2.0,32,0,0.1553,0.3197,0.9921,0.9924,0.9924,0.0019829235
16,2,2.0,32,1,-0.534,-0.4541,1.0494,1.0486,1.0485,-0.0030568127
16,2,2.0,32,2,5.2898,11.5782,0.9694,0.978,0.9784,0.0439043533
16,2,2.0,33,0,0.1554,0.3202,0.9921,0.9923,0.9924,0.0019838625
16,2,2.0,33,1,-0.5337,-0.4542,1.0494,1.0486,1.0485,-0.0030555066
16,2,2.0,33,2,5.2878,11.5738,0.9698,0.9784,0.9788,0.0438684384
16,2,2.0,34,0,0.0503,0.3669,1.0322,1.0322,1.0323,0.0014496749
16,2,2.0,34,1,-0.3838,-0.3678,1.0403,1.0397,1.0397,-0.0023102046
16,2,2.0,34,2,4.9991,11.1154,1.0006,1.0087,1.0091,0.0401790148
16,2,2.0,35,0,0.0776,0.3781,1.0193,1.0194,1.0195,0.0016159165
16,2,2.0,35,1,-0.4061,-0.3971,1.0425,1.0418,1.0418,-0.0024369224
16,2,2.0,35,2,5.0529,11.221,0.9937,1.0019,1.0023,0.040954065
16,2,2.0,36,0,0.1015,0.3516,0.9928,0.993,0.993,0.0017288777
16,2,2.0,36,1,-0.4399,-0.4081,1.0223,1.0216,1.0215,-0.002648095
16,2,2.0,36,2,5.0166,11.1096,0.9662,0.9743,0.9748,0.0418466627
17,0,0.5,1,0,3.0989,9.6814,1.0396,1.0396,1.0396,-1.0
17,0,0.5,1,1,-0.0012,0.1033,1.0475,1.0475,1.0475,-1.0
17,0,0.5,1,2,-0.0569,-0.0228,1.0111,1.0111,1.0111,-1.0
17,0,0.5,2,0,4.2109,10.4584,1.0319,1.0319,1.0319,-1.0
17,0,0.5,2,1,-0.102,0.4719,1.0436,1.0436,1.0436,-1.0
17,0,0.5,2,2,-0.3282,-0.2319,1.002,1.002,1.002,-1.0
17,0,0.5,3,0,4.2347,10.5668,1.0222,1.0222,1.0222,-1.0
17,0,0.5,3,1,-0.0728,0.4715,1.0428,1.0428,1.0428,-1.0
17,0,0.5,3,2,-0.3456,-0.2594,0.9948,0.9948,0.9948,-1.0
17,0,0.5,4,0,6.9517,11.9051,1.0307,1.0307,1.0307,-1.0
17,0,0.5,4,1,-1.0049,1.1474,1.0368,1.0368,1.0368,-1.0
17,0,0.5,4,2,-0.505,-1.2424,0.9993,0.9993,0.9993,-1.0
17,0,0.5,5,0,4.2118,10.4602,1.0321,1.0321,1.0321,-1.0
17,0,0.5,5,1,-0.1016,0.4725,1.0419,1.0419,1.0419,-1.0
17,0,0.5,5,2,-0.3292,-0.2327,1.0003,1.0003,1.0003,-1.0
17,0,0.5,6,0,9.4297,13.1747,1.0326,1.0326,1.0326,-1.0
17,0,0.5,6,1,-1.8329,1.7755,1.0295,1.0295,1.0295,-1.0
17,0,0.5,6,2,-0.6469,-2.1576,0.9974,0.9974,0.9974,-1.0
17,0,0.5,7,0,14.0462,14.8561,1.0338,1.0338,1.0338,-1.0
17,0,0.5,7,1,-2.9473,2.4947,1.0206,1.0206,1.0206,-1.0
17,0,0.5,7,2,-0.7241,-3.3335,0.9975,0.9975,0.9975,-1.0
17,0,0.5,8,0,4.2705,10.749,1.0091,1.0091,1.0091,-1.0
17,0,0.5,8,1,-0.0337,0.4335,1.0442,1.0442,1.0442,-1.0
17,0,0.5,8,2,-0.4057,-0.2883,0.983,0.983,0.983,-1.0
17,0,0.5,9,0,4.2607,10.6968,1.0131,1.0131,1.0131,-1.0
17,0,0.5,9,1,-0.0448,0.4447,1.0431,1.0431,1.0431,-1.0
17,0,0.5,9,2,-0.3887,-0.2802,0.9859,0.9859,0.9859,-1.0
17,0,0.5,10,0,4.2911,10.8719,1.0005,1.0005,1.0005,-1.0
17,0,0.5,10,1,-0.0074,0.4082,1.0454,1.0454,1.0454,-1.0
17,0,0.5,10,2,-0.4467,-0.3084,0.9737,0.9737,0.9737,-1.0
17,0,0.5,11,0,4.3112,10.9756,0.992,0.992,0.992,-1.0
17,0,0.5,11,1,0.0141,0.385,1.0493,1.0493,1.0493,-1.0
17,0,0.5,11,2,-0.4795,-0.324,0.9705,0.9705,0.9705,-1.0
17,0,0.5,12,0,4.2092,10.461,1.0323,1.0323,1.0323,-1.0
17,0,0.5,12,1,-0.1015,0.4725,1.0421,1.0421,1.0421,-1.0
17,0,0.5,12,2,-0.3296,-0.233,0.9991,0.9991,0.9991,-1.0
17,0,0.5,13,0,5.3295,11.052,1.0315,1.0315,1.0315,-1.0
17,0,0.5,13,1,-0.4711,0.7481,1.0409,1.0409,1.0409,-1.0
17,0,0.5,13,2,-0.4012,-0.6458,1.0002,1.0002,1.0002,-1.0
17,0,0.5,14,0,6.9552,11.9105,1.0302,1.0302,1.0302,-1.0
17,0,0.5,14,1,-1.0044,1.1461,1.0367,1.0367,1.0367,-1.0
17,0,0.5,14,2,-0.5065,-1.2426,0.9994,0.9994,0.9994,-1.0
17,0,0.5,15,0,6.9729,11.9408,1.0276,1.0276,1.0276,-1.0
17,0,0.5,15,1,-1.0012,1.1382,1.0371,1.0371,1.0371,-1.0
17,0,0.5,15,2,-0.5152,-1.2432,0.9997,0.9997,0.9997,-1.0
17,0,0.5,16,0,9.4262,13.1779,1.0324,1.0324,1.0324,-1.0
17,0,0.5,16,1,-1.8311,1.7738,1.0305,1.0305,1.0305,-1.0
17,0,0.5,16,2,-0.6484,-2.1577,0.9972,0.9972,0.9972,-1.0
17,0,0.5,17,0,14.6481,15.0744,1.034,1.034,1.034,-1.0
17,0,0.5,17,1,-3.0914,2.588,1.0196,1.0196,1.0196,-1.0
17,0,0.5,17,2,-0.7344,-3.4869,0.9975,0.9975,0.9975,-1.0
17,0,0.5,18,0,14.052,14.8489,1.0341,1.0341,1.0341,-1.0
17,0,0.5,18,1,-2.9529,2.4994,1.0187,1.0187,1.0187,-1.0
17,0,0.5,18,2,-0.721,-3.3333,0.9978,0.9978,0.9978,-1.0
17,0,0.5,19,0,9.4316,13.1731,1.0327,1.0327,1.0327,-1.0
17,0,0.5,19,1,-1.8341,1.7767,1.0288,1.0288,1.0288,-1.0
17,0,0.5,19,2,-0.6462,-2.1576,0.9975,0.9975,0.9975,-1.0
17,0,0.5,20,0,4.241,10.5861,1.0206,1.0206,1.0206,-1.0
17,0,0.5,20,1,-0.0699,0.4681,1.0426,1.0426,1.0426,-1.0
17,0,0.5,20,2,-0.3505,-0.2611,0.9938,0.9938,0.9938,-1.0
17,0,0.5,21,0,4.2488,10.6058,1.0189,1.0189,1.0189,-1.0
17,0,0.5,21,1,-0.0659,0.464,1.0421,1.0421,1.0421,-1.0
17,0,0.5,21,2,-0.3567,-0.2637,0.9933,0.9933,0.9933,-1.0
17,0,0.5,22,0,4.2497,10.6079,1.0186,1.0186,1.0186,-1.0
17,0,0.5,22,1,-0.0656,0.4634,1.0426,1.0426,1.0426,-1.0
17,0,0.5,22,2,-0.357,-0.2637,0.9938,0.9938,0.9938,-1.0
17,0,0.5,23,0,4.2527,10.6647,1.0154,1.0154,1.0154,-1.0
17,0,0.5,23,1,-0.0517,0.4514,1.0432,1.0432,1.0432,-1.0
17,0,0.5,23,2,-0.3781,-0.2751,0.9876,0.9876,0.9876,-1.0
17,0,0.5,24,0,4.2662,10.6951,1.0134,1.0134,1.0134,-1.0
17,0,0.5,24,1,-0.0449,0.4455,1.0412,1.0412,1.0412,-1.0
17,0,0.5,24,2,-0.3884,-0.2803,0.9863,0.9863,0.9863,-1.0
17,0,0.5,25,0,4.2688,10.7495,1.0092,1.0092,1.0092,-1.0
17,0,0.5,25,1,-0.0336,0.4336,1.0443,1.0443,1.0443,-1.0
17,0,0.5,25,2,-0.4061,-0.2885,0.9822,0.9822,0.9822,-1.0
17,0,0.5,26,0,4.2819,10.8008,1.0051,1.0051,1.0051,-1.0
17,0,0.5,26,1,-0.0228,0.4223,1.0451,1.0451,1.0451,-1.0
17,0,0.5,26,2,-0.4225,-0.2962,0.9807,0.9807,0.9807,-1.0
17,0,0.5,27,0,4.2939,10.8712,1.0,1.0,1.0,-1.0
17,0,0.5,27,1,-0.0078,0.4075,1.0463,1.0463,1.0463,-1.0
17,0,0.5,27,2,-0.4456,-0.3075,0.9762,0.9762,0.9762,-1.0
17,0,0.5,28,0,4.289,10.8725,1.0006,1.0006,1.0006,-1.0
17,0,0.5,28,1,-0.0072,0.4083,1.0455,1.0455,1.0455,-1.0
17,0,0.5,28,2,-0.4472,-0.3088,0.9726,0.9726,0.9726,-1.0
17,0,0.5,29,0,4.2978,10.8698,1.0009,1.0009,1.0009,-1.0
17,0,0.5,29,1,-0.0074,0.4095,1.0423,1.0423,1.0423,-1.0
17,0,0.5,29,2,-0.4464,-0.3085,0.9741,0.9741,0.9741,-1.0
17,0,0.5,30,0,4.3142,10.9498,0.9935,0.9935,0.9935,-1.0
17,0,0.5,30,1,0.0085,0.3899,1.0481,1.0481,1.0481,-1.0
17,0,0.5,30,2,-0.4705,-0.3194,0.9743,0.9743,0.9743,-1.0
17,0,0.5,31,0,4.3171,10.9739,0.9918,0.9918,0.9918,-1.0
17,0,0.5,31,1,0.0136,0.3847,1.0489,1.0489,1.0489,-1.0
17,0,0.5,31,2,-0.4784,-0.3233,0.9726,0.9726,0.9726,-1.0
17,0,0.5,32,0,4.3091,10.9762,0.9921,0.9921,0.9921,-1.0
17,0,0.5,32,1,0.0143,0.3851,1.0494,1.0494,1.0494,-1.0
17,0,0.5,32,2,-0.48,-0.3244,0.9694,0.9694,0.9694,-1.0
17,0,0.5,33,0,4.3092,10.9761,0.9921,0.9921,0.9921,-1.0
17,0,0.5,33,1,0.0142,0.3851,1.0494,1.0494,1.0494,-1.0
17,0,0.5,33,2,-0.4798,-0.3243,0.9698,0.9698,0.9698,-1.0
17,0,0.5,34,0,4.2158,10.4607,1.0322,1.0322,1.0322,-1.0
17,0,0.5,34,1,-0.1016,0.4729,1.0403,1.0403,1.0403,-1.0
17,0,0.5,34,2,-0.3294,-0.233,1.0006,1.0006,1.0006,-1.0
17,0,0.5,35,0,4.2467,10.6005,1.0193,1.0193,1.0193,-1.0
17,0,0.5,35,1,-0.0667,0.4648,1.0425,1.0425,1.0425,-1.0
17,0,0.5,35,2,-0.3553,-0.2632,0.9937,0.9937,0.9937,-1.0
17,0,0.5,36,0,4.1755,10.4829,0.9928,0.9928,0.9928,-1.0
17,0,0.5,36,1,-0.0439,0.4358,1.0223,1.0223,1.0223,-1.0
17,0,0.5,36,2,-0.3809,-0.2746,0.9662,0.9662,0.9662,-1.0
17,0,1.0,1,0,3.0989,9.6814,1.0396,1.0396,1.0396,-1.0
17,0,1.0,1,1,-0.0012,0.1033,1.0475,1.0475,1.0475,-1.0
17,0,1.0,1,2,-0.0569,-0.0228,1.0111,1.0111,1.0111,-1.0
17,0,1.0,2,0,4.2109,10.4584,1.0319,1.0319,1.0319,-1.0
17,0,1.0,2,1,-0.102,0.4719,1.0436,1.0436,1.0436,-1.0
17,0,1.0,2,2,-0.3282,-0.2319,1.002,1.002,1.002,-1.0
17,0,1.0,3,0,4.2347,10.5668,1.0222,1.0222,1.0222,-1.0
17,0,1.0,3,1,-0.0728,0.4715,1.0428,1.0428,1.0428,-1.0
17,0,1.0,3,2,-0.3456,-0.2594,0.9948,0.9948,0.9948,-1.0
17,0,1.0,4,0,6.9517,11.9051,1.0307,1.0307,1.0307,-1.0
17,0,1.0,4,1,-1.0049,1.1474,1.0368,1.0368,1.0368,-1.0
17,0,1.0,4,2,-0.505,-1.2424,0.9993,0.9993,0.9993,-1.0
17,0,1.0,5,0,4.2118,10.4602,1.0321,1.0321,1.0321,-1.0
17,0,1.0,5,1,-0.1016,0.4725,1.0419,1.0419,1.0419,-1.0
17,0,1.0,5,2,-0.3292,-0.2327,1.0003,1.0003,1.0003,-1.0
17,0,1.0,6,0,9.4297,13.1747,1.0326,1.0326,1.0326,-1.0
17,0,1.0,6,1,-1.8329,1.7755,1.0295,1.0295,1.0295,-1.0
17,0,1.0,6,2,-0.6469,-2.1576,0.9974,0.9974,0.9974,-1.0
17,0,1.0,7,0,14.0462,14.8561,1.0338,1.0338,1.0338,-1.0
17,0,1.0,7,1,-2.9473,2.4947,1.0206,1.0206,1.0206,-1.0
17,0,1.0,7,2,-0.7241,-3.3335,0.9975,0.9975,0.9975,-1.0
17,0,1.0,8,0,4.2705,10.749,1.0091,1.0091,1.0091,-1.0
17,0,1.0,8,1,-0.0337,0.4335,1.0442,1.0442,1.0442,-1.0
17,0,1.0,8,2,-0.4057,-0.2883,0.983,0.983,0.983,-1.0
17,0,1.0,9,0,4.2607,10.6968,1.0131,1.0131,1.0131,-1.0
17,0,1.0,9,1,-0.0448,0.4447,1.0431,1.0431,1.0431,-1.0
17,0,1.0,9,2,-0.3887,-0.2802,0.9859,0.9859,0.9859,-1.0
17,0,1.0,10,0,4.2911,10.8719,1.0005,1.0005,1.0005,-1.0
17,0,1.0,10,1,-0.0074,0.4082,1.0454,1.0454,1.0454,-1.0
17,0,1.0,10,2,-0.4467,-0.3084,0.9737,0.9737,0.9737,-1.0
17,0,1.0,11,0,4.3112,10.9756,0.992,0.992,0.992,-1.0
17,0,1.0,11,1,0.0141,0.385,1.0493,1.0493,1.0493,-1.0
17,0,1.0,11,2,-0.4795,-0.324,0.9705,0.9705,0.9705,-1.0
17,0,1.0,12,0,4.2092,10.461,1.0323,1.0323,1.0323,-1.0
17,0,1.0,12,1,-0.1015,0.4725,1.0421,1.0421,1.0421,-1.0
17,0,1.0,12,2,-0.3296,-0.233,0.9991,0.9991,0.9991,-1.0
17,0,1.0,13,0,5.3295,11.052,1.0315,1.0315,1.0315,-1.0
17,0,1.0,13,1,-0.4711,0.7481,1.0409,1.0409,1.0409,-1.0
17,0,1.0,13,2,-0.4012,-0.6458,1.0002,1.0002,1.0002,-1.0
17,0,1.0,14,0,6.9552,11.9105,1.0302,1.0302,1.0302,-1.0
17,0,1.0,14,1,-1.0044,1.1461,1.0367,1.0367,1.0367,-1.0
17,0,1.0,14,2,-0.5065,-1.2426,0.9994,0.9994,0.9994,-1.0
17,0,1.0,15,0,6.9729,11.9408,1.0276,1.0276,1.0276,-1.0
17,0,1.0,15,1,-1.0012,1.1382,1.0371,1.0371,1.0371,-1.0
17,0,1.0,15,2,-0.5152,-1.2432,0.9997,0.9997,0.9997,-1.0
17,0,1.0,16,0,9.4262,13.1779,1.0324,1.0324,1.0324,-1.0
17,0,1.0,16,1,-1.8311,1.7738,1.0305,1.0305,1.0305,-1.0
17,0,1.0,16,2,-0.6484,-2.1577,0.9972,0.9972,0.9972,-1.0
17,0,1.0,17,0,14.6481,15.0744,1.034,1.034,1.034,-1.0
17,0,1.0,17,1,-3.0914,2.588,1.0196,1.0196,1.0196,-1.0
17,0,1.0,17,2,-0.7344,-3.4869,0.9975,0.9975,0.9975,-1.0
17,0,1.0,18,0,14.052,14.8489,1.0341,1.0341,1.0341,-1.0
17,0,1.0,18,1,-2.9529,2.4994,1.0187,1.0187,1.0187,-1.0
17,0,1.0,18,2,-0.721,-3.3333,0.9978,0.9978,0.9978,-1.0
17,0,1.0,19,0,9.4316,13.1731,1.0327,1.0327,1.0327,-1.0
17,0,1.0,19,1,-1.8341,1.7767,1.0288,1.0288,1.0288,-1.0
17,0,1.0,19,2,-0.6462,-2.1576,0.9975,0.9975,0.9975,-1.0
17,0,1.0,20,0,4.241,10.5861,1.0206,1.0206,1.0206,-1.0
17,0,1.0,20,1,-0.0699,0.4681,1.0426,1.0426,1.0426,-1.0
17,0,1.0,20,2,-0.3505,-0.2611,0.9938,0.9938,0.9938,-1.0
17,0,1.0,21,0,4.2488,10.6058,1.0189,1.0189,1.0189,-1.0
17,0,1.0,21,1,-0.0659,0.464,1.0421,1.0421,1.0421,-1.0
17,0,1.0,21,2,-0.3567,-0.2637,0.9933,0.9933,0.9933,-1.0
17,0,1.0,22,0,4.2497,10.6079,1.0186,1.0186,1.0186,-1.0
17,0,1.0,22,1,-0.0656,0.4634,1.0426,1.0426,1.0426,-1.0
17,0,1.0,22,2,-0.357,-0.2637,0.9938,0.9938,0.9938,-1.0
17,0,1.0,23,0,4.2527,10.6647,1.0154,1.0154,1.0154,-1.0
17,0,1.0,23,1,-0.0517,0.4514,1.0432,1.0432,1.0432,-1.0
17,0,1.0,23,2,-0.3781,-0.2751,0.9876,0.9876,0.9876,-1.0
17,0,1.0,24,0,4.2662,10.6951,1.0134,1.0134,1.0134,-1.0
17,0,1.0,24,1,-0.0449,0.4455,1.0412,1.0412,1.0412,-1.0
17,0,1.0,24,2,-0.3884,-0.2803,0.9863,0.9863,0.9863,-1.0
17,0,1.0,25,0,4.2688,10.7495,1.0092,1.0092,1.0092,-1.0
17,0,1.0,25,1,-0.0336,0.4336,1.0443,1.0443,1.0443,-1.0
17,0,1.0,25,2,-0.4061,-0.2885,0.9822,0.9822,0.9822,-1.0
17,0,1.0,26,0,4.2819,10.8008,1.0051,1.0051,1.0051,-1.0
17,0,1.0,26,1,-0.0228,0.4223,1.0451,1.0451,1.0451,-1.0
17,0,1.0,26,2,-0.4225,-0.2962,0.9807,0.9807,0.9807,-1.0
17,0,1.0,27,0,4.2939,10.8712,1.0,1.0,1.0,-1.0
17,0,1.0,27,1,-0.0078,0.4075,1.0463,1.0463,1.0463,-1.0
17,0,1.0,27,2,-0.4456,-0.3075,0.9762,0.9762,0.9762,-1.0
17,0,1.0,28,0,4.289,10.8725,1.0006,1.0006,1.0006,-1.0
17,0,1.0,28,1,-0.0072,0.4083,1.0455,1.0455,1.0455,-1.0
17,0,1.0,28,2,-0.4472,-0.3088,0.9726,0.9726,0.9726,-1.0
17,0,1.0,29,0,4.2978,10.8698,1.0009,1.0009,1.0009,-1.0
17,0,1.0,29,1,-0.0074,0.4095,1.0423,1.0423,1.0423,-1.0
17,0,1.0,29,2,-0.4464,-0.3085,0.9741,0.9741,0.9741,-1.0
17,0,1.0,30,0,4.3142,10.9498,0.9935,0.9935,0.9935,-1.0
17,0,1.0,30,1,0.0085,0.3899,1.0481,1.0481,1.0481,-1.0
17,0,1.0,30,2,-0.4705,-0.3194,0.9743,0.9743,0.9743,-1.0
17,0,1.0,31,0,4.3171,10.9739,0.9918,0.9918,0.9918,-1.0
17,0,1.0,31,1,0.0136,0.3847,1.0489,1.0489,1.0489,-1.0
17,0,1.0,31,2,-0.4784,-0.3233,0.9726,0.9726,0.9726,-1.0
17,0,1.0,32,0,4.3091,10.9762,0.9921,0.9921,0.9921,-1.0
17,0,1.0,32,1,0.0143,0.3851,1.0494,1.0494,1.0494,-1.0
17,0,1.0,32,2,-0.48,-0.3244,0.9694,0.9694,0.9694,-1.0
17,0,1.0,33,0,4.3092,10.9761,0.9921,0.9921,0.9921,-1.0
17,0,1.0,33,1,0.0142,0.3851,1.0494,1.0494,1.0494,-1.0
17,0,1.0,33,2,-0.4798,-0.3243,0.9698,0.9698,0.9698,-1.0
17,0,1.0,34,0,4.2158,10.4607,1.0322,1.0322,1.0322,-1.0
17,0,1.0,34,1,-0.1016,0.4729,1.0403,1.0403,1.0403,-1.0
17,0,1.0,34,2,-0.3294,-0.233,1.0006,1.0006,1.0006,-1.0
17,0,1.0,35,0,4.2467,10.6005,1.0193,1.0193,1.0193,-1.0
17,0,1.0,35,1,-0.0667,0.4648,1.0425,1.0425,1.0425,-1.0
17,0,1.0,35,2,-0.3553,-0.2632,0.9937,0.9937,0.9937,-1.0
17,0,1.0,36,0,4.1755,10.4829,0.9928,0.9928,0.9928,-1.0
17,0,1.0,36,1,-0.0439,0.4358,1.0223,1.0223,1.0223,-1.0
17,0,1.0,36,2,-0.3809,-0.2746,0.9662,0.9662,0.9662,-1.0
17,0,2.0,1,0,3.0989,9.6814,1.0396,1.0396,1.0396,-1.0
17,0,2.0,1,1,-0.0012,0.1033,1.0475,1.0475,1.0475,-1.0
17,0,2.0,1,2,-0.0569,-0.0228,1.0111,1.0111,1.0111,-1.0
17,0,2.0,2,0,4.2109,10.4584,1.0319,1.0319,1.0319,-1.0
17,0,2.0,2,1,-0.102,0.4719,1.0436,1.0436,1.0436,-1.0
17,0,2.0,2,2,-0.3282,-0.2319,1.002,1.002,1.002,-1.0
17,0,2.0,3,0,4.2347,10.5668,1.0222,1.0222,1.0222,-1.0
17,0,2.0,3,1,-0.0728,0.4715,1.0428,1.0428,1.0428,-1.0
17,0,2.0,3,2,-0.3456,-0.2594,0.9948,0.9948,0.9948,-1.0
17,0,2.0,4,0,6.9517,11.9051,1.0307,1.0307,1.0307,-1.0
17,0,2.0,4,1,-1.0049,1.1474,1.0368,1.0368,1.0368,-1.0
17,0,2.0,4,2,-0.505,-1.2424,0.9993,0.9993,0.9993,-1.0
17,0,2.0,5,0,4.2118,10.4602,1.0321,1.0321,1.0321,-1.0
17,0,2.0,5,1,-0.1016,0.4725,1.0419,1.0419,1.0419,-1.0
17,0,2.0,5,2,-0.3292,-0.2327,1.0003,1.0003,1.0003,-1.0
17,0,2.0,6,0,9.4297,13.1747,1.0326,1.0326,1.0326,-1.0
17,0,2.0,6,1,-1.8329,1.7755,1.0295,1.0295,1.0295,-1.0
17,0,2.0,6,2,-0.6469,-2.1576,0.9974,0.9974,0.9974,-1.0
17,0,2.0,7,0,14.0462,14.8561,1.0338,1.0338,1.0338,-1.0
17,0,2.0,7,1,-2.9473,2.4947,1.0206,1.0206,1.0206,-1.0
17,0,2.0,7,2,-0.7241,-3.3335,0.9975,0.9975,0.9975,-1.0
17,0,2.0,8,0,4.2705,10.749,1.0091,1.0091,1.0091,-1.0
17,0,2.0,8,1,-0.0337,0.4335,1.0442,1.0442,1.0442,-1.0
17,0,2.0,8,2,-0.4057,-0.2883,0.983,0.983,0.983,-1.0
17,0,2.0,9,0,4.2607,10.6968,1.0131,1.0131,1.0131,-1.0
17,0,2.0,9,1,-0.0448,0.4447,1.0431,1.0431,1.0431,-1.0
17,0,2.0,9,2,-0.3887,-0.2802,0.9859,0.9859,0.9859,-1.0
17,0,2.0,10,0,4.2911,10.8719,1.0005,1.0005,1.0005,-1.0
17,0,2.0,10,1,-0.0074,0.4082,1.0454,1.0454,1.0454,-1.0
17,0,2.0,10,2,-0.4467,-0.3084,0.9737,0.9737,0.9737,-1.0
17,0,2.0,11,0,4.3112,10.9756,0.992,0.992,0.992,-1.0
17,0,2.0,11,1,0.0141,0.385,1.0493,1.0493,1.0493,-1.0
17,0,2.0,11,2,-0.4795,-0.324,0.9705,0.9705,0.9705,-1.0
17,0,2.0,12,0,4.2092,10.461,1.0323,1.0323,1.0323,-1.0
17,0,2.0,12,1,-0.1015,0.4725,1.0421,1.0421,1.0421,-1.0
17,0,2.0,12,2,-0.3296,-0.233,0.9991,0.9991,0.9991,-1.0
17,0,2.0,13,0,5.3295,11.052,1.0315,1.0315,1.0315,-1.0
17,0,2.0,13,1,-0.4711,0.7481,1.0409,1.0409,1.0409,-1.0
17,0,2.0,13,2,-0.4012,-0.6458,1.0002,1.0002,1.0002,-1.0
17,0,2.0,14,0,6.9552,11.9105,1.0302,1.0302,1.0302,-1.0
17,0,2.0,14,1,-1.0044,1.1461,1.0367,1.0367,1.0367,-1.0
17,0,2.0,14,2,-0.5065,-1.2426,0.9994,0.9994,0.9994,-1.0
17,0,2.0,15,0,6.9729,11.9408,1.0276,1.0276,1.0276,-1.0
17,0,2.0,15,1,-1.0012,1.1382,1.0371,1.0371,1.0371,-1.0
17,0,2.0,15,2,-0.5152,-1.2432,0.9997,0.9997,0.9997,-1.0
17,0,2.0,16,0,9.4262,13.1779,1.0324,1.0324,1.0324,-1.0
17,0,2.0,16,1,-1.8311,1.7738,1.0305,1.0305,1.0305,-1.0
17,0,2.0,16,2,-0.6484,-2.1577,0.9972,0.9972,0.9972,-1.0
17,0,2.0,17,0,14.6481,15.0744,1.034,1.034,1.034,-1.0
17,0,2.0,17,1,-3.0914,2.588,1.0196,1.0196,1.0196,-1.0
17,0,2.0,17,2,-0.7344,-3.4869,0.9975,0.9975,0.9975,-1.0
17,0,2.0,18,0,14.052,14.8489,1.0341,1.0341,1.0341,-1.0
17,0,2.0,18,1,-2.9529,2.4994,1.0187,1.0187,1.0187,-1.0
17,0,2.0,18,2,-0.721,-3.3333,0.9978,0.9978,0.9978,-1.0
17,0,2.0,19,0,9.4316,13.1731,1.0327,1.0327,1.0327,-1.0
17,0,2.0,19,1,-1.8341,1.7767,1.0288,1.0288,1.0288,-1.0
17,0,2.0,19,2,-0.6462,-2.1576,0.9975,0.9975,0.9975,-1.0
17,0,2.0,20,0,4.241,10.5861,1.0206,1.0206,1.0206,-1.0
17,0,2.0,20,1,-0.0699,0.4681,1.0426,1.0426,1.0426,-1.0
17,0,2.0,20,2,-0.3505,-0.2611,0.9938,0.9938,0.9938,-1.0
17,0,2.0,21,0,4.2488,10.6058,1.0189,1.0189,1.0189,-1.0
17,0,2.0,21,1,-0.0659,0.464,1.0421,1.0421,1.0421,-1.0
17,0,2.0,21,2,-0.3567,-0.2637,0.9933,0.9933,0.9933,-1.0
17,0,2.0,22,0,4.2497,10.6079,1.0186,1.0186,1.0186,-1.0
17,0,2.0,22,1,-0.0656,0.4634,1.0426,1.0426,1.0426,-1.0
17,0,2.0,22,2,-0.357,-0.2637,0.9938,0.9938,0.9938,-1.0
17,0,2.0,23,0,4.2527,10.6647,1.0154,1.0154,1.0154,-1.0
17,0,2.0,23,1,-0.0517,0.4514,1.0432,1.0432,1.0432,-1.0
